occurrenceID,scientificName,recordedBy,catalogNumber,recordNumber,occurrenceRemarks,eventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,locationID,countryCode,stateProvince,county,locality
535e0126-e07c-4c42-bd1b-2769c7f12c70,Pilea fontana (Lunell) Rydb.,Rachel Hackett & Hillary Karbowski,BVF17-7,RHHK691,"Population - Fruiting, < 30cm tall.",BVF17,8/31/2012,2012,8,31,42.74572,-83.44771,BVF,US,Michigan,Oakland,Bridge Valley Fen
b1a84144-2f89-4b77-a97f-7ade38799ad6,Galium asprellum Michx.,Rachel Hackett & Hillary Karbowski,BVF17-8,RHHK142,"Population - Common, not blooming or fruiting here.",BVF17,8/31/2012,2012,8,31,42.74572,-83.44771,BVF,US,Michigan,Oakland,Bridge Valley Fen
444a7af2-e315-4f0b-bdc7-f6aaee3111dd,Galium tinctorium (L.) Scop.,Rachel Hackett & Hillary Karbowski,BVF17-9,RHHK720,"Population - No flowers, no fruits.",BVF17,8/31/2012,2012,8,31,42.74572,-83.44771,BVF,US,Michigan,Oakland,Bridge Valley Fen
26e8a663-6812-4fe9-b50a-f9a5930b44a3,Typha angustifolia L.,Rachel Hackett & Hillary Karbowski,BVF2-1,RHHK9,"Population - Clumped, somewhat common, however it is possible of hybridizing.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
ed25bc4f-5eb1-4127-9e06-a4465bd07bb9,Mentha canadensis L.,Rachel Hackett & Hillary Karbowski,BVF2-13,RHHK431,"Population - Clumped, not extremely common in surrounding area. 2-4 per 1m2 area for 3m2, seen amongst Carex, Eupatorium, and Eutrochium on somewhat moist ground.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
72cbcce2-625b-4ccb-921b-9b025ec603b9,Eutrochium maculatum (L.) E.E.Lamont,Rachel Hackett & Hillary Karbowski,BVF2-2,RHHK47,"Population - Clumped, very common in surrounding area, 2-7 individuals per 1m2 for 20m2. Seen with Carex and Eupatorium perfoliatum.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
1512731a-a9e4-4777-a90c-ed91e3de210d,Eupatorium perfoliatum L.,Rachel Hackett & Hillary Karbowski,BVF2-3,JP28,"Population - Clumped, not extremely common in area, but around, 0-2 individuals per 1m2 for 20m2.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
dafb17d5-8f2f-4444-8349-0b13fe260952,Campanula aparinoides Pursh,Rachel Hackett & Hillary Karbowski,BVF2-4,RHHK73,"Population - Clumped, somewhat common in area, 1-2 per 1m2 for 15m2. Seen with Carex stricta, Eupatorium, Eutrochium, and other sedges.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
3836ee9d-81a0-4a70-9957-da7c949e3567,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF2-5,RHHK430,"Population - Common sedge, several fruiting in area, tussocks 5-20cm. Associated with Typha and other Carex.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
f951cdb1-7b6e-4de2-b0a4-eedd816b5ed2,Carex leptalea Wahlenb.,Rachel Hackett & Hillary Karbowski,BVF2-6,RHHK24,"Population - Many, many fruiting in area, almost gave it a cover of 2, they are so numerous. Associated with other Carex in quadrat. Fruits not ripe.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
4a42ce2a-bffd-4106-99b3-9272b73c7b38,Carex interior L.H.Bailey,Rachel Hackett & Hillary Karbowski,BVF2-7,RHHK149,Population - Many finishing up fruiting. Almost mistook for Carex sterilis. Associated with Carex prairea mostly. More in sun than under cedar.,BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
3f6d66f6-2c5f-44cf-9fda-a5fc76cc322c,Carex prairea Dewey,Rachel Hackett & Hillary Karbowski,BVF2-8,RHHK64,Population - Competing with Carex stricta for dominance. In various states of fruiting. Strongly associated with C. interior.,BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
fc23aa4c-2666-4d6c-8ece-85b3862c7e0f,Solidago patula Muhl. ex Willd.,Rachel Hackett & Hillary Karbowski,BVF2-9,RHHK281,"Population - Clumped, not particularly common in surrounding area, 0-2 within a 10m2 area. Seen with Carex, E. maculatum, E. perfoliatum, on moist ground.",BVF2,6/26/2012,2012,6,26,42.74524,-83.45056,BVF,US,Michigan,Oakland,Bridge Valley Fen
c69026c3-09f2-4bc0-afbc-fec8dd312937,Eutrochium maculatum (L.) E.E.Lamont,Rachel Hackett & Hillary Karbowski,BVF3-1,RHHK47,"Population - Common, somewhat clumped, 1-3 per 1m2 area for 20m2.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
b617298f-ffe8-462b-828e-0e739696eb32,Solidago patula Muhl. ex Willd.,Rachel Hackett & Hillary Karbowski,BVF3-10,RHHK281,"Population - Clumped, not a predominant species in area, 1-2 individuals per 1m2 area for 10m.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
e0d34e82-5a0b-45ad-af81-dfaa7be62347,Eupatorium perfoliatum L.,Rachel Hackett & Hillary Karbowski,BVF3-2,JP28,"Population - Not clumped, nor common in area, 0-2 every 1m2 for 20m2, herbivory evident.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
5ba08545-1817-424a-8b1f-4600cada3007,Rhamnaceae,Rachel Hackett & Hillary Karbowski,BVF3-3,RHHK155,"Population - Clumped and common in area, 3-7 individuals per 1m2 for 20m2. Seen with cedars, Carex stricta, and Eutrochium maculatum.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
5ca15d83-b557-4fd5-bad7-0648524928ed,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF3-4,RHHK430,"Population - Many tussocks in area, most abundant Carex. More fruiting near stream, but none within 1m2 quadrat.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
2f5a9f30-844d-4330-8b74-0bbd8c0ca86d,Carex interior L.H.Bailey,Rachel Hackett & Hillary Karbowski,BVF3-5,RHHK149,"Population - Intermixed with Carex stricta. Some still fruiting culms, fairly abundant in area.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
f525d04b-ab64-4413-9bcb-e670f3cb9d06,Glyceria striata (Lam.) Hitchc.,Rachel Hackett & Hillary Karbowski,BVF3-6,RHHK111,Population - In various states of fruiting throughout area. Not very dense. 1 clump per 2m2. Most seeds fall off easily.,BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
db66ca1c-7989-4f92-9463-d6b734fd5414,Elymus trachycaulus (Link) Gould ex Shinners,Rachel Hackett & Hillary Karbowski,BVF3-7,RHHK428,"Population - A few loose clumps, less common than Glyceria (1 clump per 4m2). Some flowering.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
c96f8200-e5f2-4e34-9de3-050a6ab42949,Campanula aparinoides Pursh,Rachel Hackett & Hillary Karbowski,BVF3-8,RHHK206,"Population - Not extremely prevalent in area, seen amongst taller vegetation, such as Carex, Frangula alnus, and Eutrochium. 0-3 individuals per 1m2 for 15m2 on densely populated hummock.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
61c9776e-8b52-4eb9-aea5-7ff32760adda,Solidago canadensis L.,Rachel Hackett & Hillary Karbowski,BVF3-9,RHHK352,"Population - Several individuals clumped, under 20cm tall, growing between tussocks.",BVF3,6/26/2012,2012,6,26,42.74553,-83.44991,BVF,US,Michigan,Oakland,Bridge Valley Fen
48608547-64a6-411a-a350-db7b7a8d589d,Thelypteris palustris Schott,Rachel Hackett & Hillary Karbowski,BVF4-1,JP19,"Population - Clumped, common in area, 5-7 individuals per 1m2 for 15m2.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
ce9eaefd-b260-4ff8-aa3c-e19230632a14,Cornus amomum Mill.,Rachel Hackett & Hillary Karbowski,BVF4-11,RHHK90,"Population - Clumped, not extremely common outside of general area, 15m2. Only young saplings present.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
536733ad-a715-4149-91b1-9c2deb8eacd8,Solidago patula Muhl. ex Willd.,Rachel Hackett & Hillary Karbowski,BVF4-12,RHHK53,"Population - Clumped, somewhat common in area, 1-3 individuals per 1m2 for 20m2, seen with asters, Thelypteris palustris, Typha angustifolia, and nettle.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
d97e1715-4345-47ea-afd8-a1ca875251bb,Eutrochium maculatum (L.) E.E.Lamont,Rachel Hackett & Hillary Karbowski,BVF4-2,RHHK47,"Population - Clumped, very common in area, 3-5 per 1m2 for 30m2. Very tall in this area.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
e9359bd8-f97b-41bf-881d-116b5ccf6fbf,Typha angustifolia L.,Rachel Hackett & Hillary Karbowski,BVF4-3,RHHK9,"Population - Very common and clumped (almost colonizing), 6-12 individuals per 1m2 for 35m2.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
3ee5bf41-302f-4684-b7e3-740429e1808e,Symplocarpus foetidus (L.) Salisb. ex Nutt.,Rachel Hackett & Hillary Karbowski,BVF4-4,JP2,"Population - Not clumped, nor extremely common, 0-3 individuals per 1m2 area for 20m2. Seen with Typha angustifolia and Thelypteris palustris and E. maculatum.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
382251ed-e19d-4ea4-a4ee-05d16df2e8b9,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF4-5,RHHK430,Population - Only Carex in area on their little tussocks. Smaller clumps than usual (5-15cm). No fruits can be seen.,BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
92231885-c050-425e-81be-0af7498fb226,Calamagrostis canadensis (Michx.) P.Beauv.,Rachel Hackett & Hillary Karbowski,BVF4-6,RHHK408,Population - A few loose clumps in with Thelypteris palustris and Typha. No flowers.,BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
26da305b-a740-40c1-8777-1deb644b187e,Symphyotrichum firmum (Nees) G.L.Nesom,Rachel Hackett & Hillary Karbowski,BVF4-7,RHHK12,"Population - Second most dominant aster after Eutrochium, reaching 1m tall but no flowers. In groups of 2-8 and 2 groups every 1m2.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
857cd441-4028-4682-be21-edaa1c7fa162,Parthenocissus quinquefolia (L.) Planch.,Rachel Hackett & Hillary Karbowski,BVF4-8,RHHK114,"Population - Clumped, pretty common on area, seen creeping on the ground vegetation as well as dead Typha and Eutrochium.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
b4ac98a2-b73d-4d47-94a9-a4150dbd37fe,Lycopus americanus Muhl. ex W.P.C.Barton,Rachel Hackett & Hillary Karbowski,BVF4-9,RHHK514,"Population - Common, somewhat clumped, seen in dense vegetation (Carex, Eutrochium, Symplocarpus foetidus, Thelypteris palustris). Seen on moist soil.",BVF4,6/26/2012,2012,6,26,42.74598,-83.44888,BVF,US,Michigan,Oakland,Bridge Valley Fen
d1e5c2dd-a6d8-4e83-ac13-51da1c9a8a64,Dasiphora fruticosa (L.) Rydb.,Rachel Hackett & Hillary Karbowski,BVF5-1,HK16,"Population - Clumped, common in area, 1-4 individuals per 1m2 area for 40m2, seen with sedges, Thalictrum dasycarpum and cedar.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
f5a5a95f-1c49-453a-84b3-a8a419ce7734,"Thalictrum dasycarpum Fisch., C.A.Mey. & Avé-Lall.",Rachel Hackett & Hillary Karbowski,BVF5-2,HK23,"Population - Clumped, somewhat common in area, 1-3 per 1m2 for 15m2. Seen amongst sedges, Dasiphora fruticosa, Larix laricina, and cedar on somewhat moist soil.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
f2b5d974-4652-498c-abb9-4cc63a1555dd,Monarda fistulosa L.,Rachel Hackett & Hillary Karbowski,BVF5-3,RHHK319,"Population - Not completely common, seen on side of peat hummock, no other surrounding the quadrat or inside quadrat.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
6cec3659-bff5-4720-a45d-ac086984fc8d,Eleocharis rostellata (Torr.) Torr.,Rachel Hackett & Hillary Karbowski,BVF5-4,RHHK421,"Population - Many clumps in various states of flower, less abundant than in other areas. Associated with Carex and Dasiphora fruticosa.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
dcdef511-9be5-4ecd-bff0-2eb9d21cc949,Carex flava L.,Rachel Hackett & Hillary Karbowski,BVF5-5,RHHK419,"Population - Many fruiting clumps, on some the fruits have fallen, others area still very green. Associated with other Carex and Eleocharis.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
4c21da3c-f6d7-4240-8ae2-7e427b12efdd,Carex sterilis Willd.,Rachel Hackett & Hillary Karbowski,BVF5-6,RHHK157,"Population - Both male and female clumps, the female clumps have lost most of their fruits.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
ffa57f93-2b2d-43a5-bf28-b0aebefdad7d,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF5-7,RHHK430,"Population - Several tussocks, but only 10-20cm from ground. More closer to stream, non-flowering in immediate vicinity.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
df146d4c-4376-459c-8ae2-8d38dbb77ac2,Carex prairea Dewey,Rachel Hackett & Hillary Karbowski,BVF5-8,RHHK64,"Population - One of the more abundant Carex, many still fruiting, but many have lost their fruits already. Associated with C. flava and C. stricta, loose clumps.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
e12e149a-0067-49e3-a6bd-6f710d6fdaf5,Carex leptalea Wahlenb.,Rachel Hackett & Hillary Karbowski,BVF5-9,RHHK24,"Population - Many fruiting under Larix laricina tree, near C. flava, C. sterilis, C. prairea, and Dasiphora fruticosa.",BVF5,6/25/2012,2012,6,25,42.74471,-83.4489,BVF,US,Michigan,Oakland,Bridge Valley Fen
cad5aaca-dba0-48ba-abe3-411c24e9dc53,Symplocarpus foetidus (L.) Salisb. ex Nutt.,Rachel Hackett & Hillary Karbowski,BVF6-1,JP2,"Population - Clumped, common in area, 1-5 per 1m2 area for 10m2. In shaded area near Larix laricina sedges and Toxicodendron vernix.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
da95054e-aa4b-4831-bd88-8d5970825093,Frangula alnus Mill.,Rachel Hackett & Hillary Karbowski,BVF6-10,RHHK153,"Population - 70-110cm shrubs/saplings, larger ones with fruits in area. Fairly common. Associated with Toxicodendron vernix.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
d366e47b-5f15-427a-ad7a-013ea42b750b,Solanum dulcamara L.,Rachel Hackett & Hillary Karbowski,BVF6-12,RHHK42,"Population - Clumped, common in immediate area. 1-4 individuals per 1m2. Not entierly viney yet.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
42e57e31-bda8-44d9-a54e-721efa317b3e,Solidago patula Muhl. ex Willd.,Rachel Hackett & Hillary Karbowski,BVF6-2,RHHK281,"Population - Clumped, common in area, 2-5 individuals per 1m2 area for 20m2, seen with Symplocarpus foetidus, sedges, and buckthorn on moist grounds.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
d6f6880a-e9a6-49ca-9a18-f5880eb37ce6,Lycopus uniflorus Michx.,Rachel Hackett & Hillary Karbowski,BVF6-3,RHHK98,"Population - Common, clumped, 4-12 individuals per 1m2 area for 20m2. Seen beneath and surrounding the Symplocarpus foetidus and sedge in shaded area on moist soil.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
410b1c0c-cc71-429e-bbd7-7aab01098f25,Rubus pubescens Raf.,Rachel Hackett & Hillary Karbowski,BVF6-4,RHHK138,"Population - Very common and very clumped, 1-4 individuals per 1m2 area for 20m2. Found in shaded region beneath Symplocarpus foetidus and sedges.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
a2aca2f8-891c-40f9-83e9-ba8ec640419f,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF6-5,RHHK430,"Population - Most dominant sedge, but being encroached by Symplocarpus foetidus and other shadier species. Several in sun still have fruits.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
d50f67d0-a0c5-4543-9568-707956067cf7,Carex leptalea Wahlenb.,Rachel Hackett & Hillary Karbowski,BVF6-6,RHHK24,Population - Many clumps with Symplocarpus foetidus and under other foliage. Some fruiting culms > 35cm. Most fruiting. Fruits not yet ripe.,BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
bf3e0092-f5d7-4175-966f-3f36291b44e1,Calamagrostis canadensis (Michx.) P.Beauv.,Rachel Hackett & Hillary Karbowski,BVF6-7,RHHK78,"Population - No flowers, one small clump near Symplocarpus foetidus and Rhamnus frangula.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
0c09a907-0909-4698-9a56-98817b6487dd,Symphyotrichum ontarionis (Wiegand) G.L.Nesom,Rachel Hackett & Hillary Karbowski,BVF6-8,RHHK387,"Population - Found singly, not very common, associated with Symplocarpus foetidus, Rhamnus, and Carex leptalea.",BVF6,6/25/2012,2012,6,25,42.74367,-83.44983,BVF,US,Michigan,Oakland,Bridge Valley Fen
b2e58c8d-5321-45f6-843d-4d7088bf0b6b,Dasiphora fruticosa (L.) Rydb.,Rachel Hackett & Hillary Karbowski,BVF7-1,HK16,"Population - Common in surrounding area, 3-5 individuals per 1m2 for 40m2. Clumped, found on wet soil.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
743111ab-00ea-4fee-b001-9d51a71f6124,Eleocharis elliptica Kunth,Rachel Hackett & Hillary Karbowski,BVF7-10,RHHK257,"Population - Clumped, pretty common in surrounding area, 6-20 individuals per 1m2 throughout 20m2 area.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
5323f0b9-d2a5-4b72-9f7d-f0b93dcae3d6,Galium L.,Rachel Hackett & Hillary Karbowski,BVF7-11,RHHK373,"Population - Clumped, somewhat common, found beneath taller vegetation, also near Dasiphora fruticosa and Typha angustifolia.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
92688a9b-47af-43bf-9611-9295fe916748,Bromus ciliatus L.,Rachel Hackett & Hillary Karbowski,BVF7-12,RHHK359,"Population - Less than 30cm tall, rhizomous, growing with Dasiphora and Eleocharis. No flowers.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
80a08240-55cb-4b56-bdd6-d1783ba36928,Typha angustifolia L.,Rachel Hackett & Hillary Karbowski,BVF7-2,RHHK9,"Population - Very common, clumped, 3-12 individuals per 1m2 area for 50m2. Found on hard wet soil near Dasiphora fruticosa, Carex, Eleocharis, and Schoenoplectus.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
995e76ae-38dc-479b-9df9-3678a0e313c9,Schoenoplectus acutus (Muhl. ex Bigelow) Á.Löve & D.Löve,Rachel Hackett & Hillary Karbowski,BVF7-3,HK17,"Population - Somewhat clumped and not very common, seen amongst Typha angustifolia, Dasiphora fruticosa, and Eleocharis. Found on marly, wet soil.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
f11de671-303f-45c3-9277-4880cb5d2f1f,Schoenoplectus pungens (Vahl) Palla,Rachel Hackett & Hillary Karbowski,BVF7-4,HK14,"Population - Clumped, not very common in area, seen with Dasiphora fruticosa, Eleocharis, Typha angustifolia, and some sedges, 1-3 individuals per 1m2 for 25m2.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
79d6159a-e193-40f0-ba2f-f03ab1fa2f35,Carex sterilis Willd.,Rachel Hackett & Hillary Karbowski,BVF7-5,RHHK157,"Population - Fruiting clumps of both male and female plants common in area. Many fruits ripening. Associated with C. flava, Eleocharis spp., and Dasiphora fruticosa.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
71d835f8-aac4-4300-9357-c591e321bd56,Carex flava L.,Rachel Hackett & Hillary Karbowski,BVF7-6,RHHK419,"Population - A few small clumps, fruits appear more ripe her than in other areas. Associated with C. sterilis, Dasiphora fruticosa, and Schoenoplectus.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
cc71984f-ead6-4a85-9afe-7c71bcc1962c,Carex prairea Dewey,Rachel Hackett & Hillary Karbowski,BVF7-7,RHHK64,"Population - A common Carex in area. Several clumps with copper band on inner leaf sheath near Eleocharis, Typha, and Dasiphora fruticosa. Most have ripe fruits, and many have fallen.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
261e222e-e2fb-4ef5-8cdd-e1747ff7ab58,Carex leptalea Wahlenb.,Rachel Hackett & Hillary Karbowski,BVF7-8,RHHK24,"Population - One fruiting individual amongst Dasiphora fruticosa and Eleocharis. I don't see many more, but this is a tough one to notice.",BVF7,6/25/2012,2012,6,25,42.74404,-83.44854,BVF,US,Michigan,Oakland,Bridge Valley Fen
98f4e1d4-dfeb-426e-a8d9-086fbf86f826,Eutrochium maculatum (L.) E.E.Lamont,Rachel Hackett & Hillary Karbowski,BVF8-1,RHHK47,"Population - Not clumped and not common, 1-3 within 10m2 radius. Herbivory evident, found tucked beneath Carex stricta and sedges.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
34cce9d9-1a2d-40d7-87f3-9969e6eb662f,Boehmeria cylindrica (L.) Sw.,Rachel Hackett & Hillary Karbowski,BVF8-10,RHHK148,"Population - Clumped. Does not appear to be extremely common. Found amongst ferns, sedges, Toxicodendron vernix, and Dasiphora fruticosa, found on moist soil in the shade.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
546bb82a-83cc-4356-97f0-1c35c71cafc2,Rhamnaceae,Rachel Hackett & Hillary Karbowski,BVF8-12,RHHK155,"Population - Several saplings under 1m2 without fruits, one shrub 3-4m tall with fruits nearby. Large shrubs not overly abundant but saplings are 2 per 1m2 in wooded area. Associated with Toxicodendron vernix and Larix laricina.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
b9cd6cc3-82df-4564-8b98-7f8246318ce9,Thelypteris palustris Schott,Rachel Hackett & Hillary Karbowski,BVF8-2,JP19,"Population - Clumped, somewhat common, 1-6 individuals per 1m2 for 15m2. Found on moist soil in shaded region.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
351c6a43-9ae2-4685-a5d6-fef011acbce2,Dasiphora fruticosa (L.) Rydb.,Rachel Hackett & Hillary Karbowski,BVF8-3,HK16,"Population - Clumped, common in area and throughout the fen, 1-3 per 1m2 area for 45m2.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
75308141-7a82-4614-8458-9ba7c9e33243,Toxicodendron vernix (L.) Kuntze,Rachel Hackett & Hillary Karbowski,BVF8-4,TOXVER,"Population - Clumped, but not extremely common, 3 in immediate area (saplings) with 5m2. However no others are present for 35m2. Seen in shadier region of fen, near sedges, Dasiphora fruticosa, and cedar trees on moist soil.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
9a983c4b-89a5-4841-a53c-4db3f54de97a,Glyceria striata (Lam.) Hitchc.,Rachel Hackett & Hillary Karbowski,BVF8-5,RHHK111,"Population - Several with ripe fruits growing in the Carex, fruits fall easily, more closer to meadow in the edge zone.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
f7ba8116-ff8e-4f05-9838-d943079fb272,Carex stricta Lam.,Rachel Hackett & Hillary Karbowski,BVF8-6,RHHK430,Population - One of the two dominant Carex in the area. Several with ripe fruits that fall off easily. Tussocks 10-20cm.,BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
5666908f-6fe2-4302-8c38-5998e165c83c,Carex sterilis Willd.,Rachel Hackett & Hillary Karbowski,BVF8-7,RHHK133,Population - Several clumps mixed in between C. stricta. I see mostly male clumps with a few pistilate fruits below. Fruits still ripening. Now I've found a female clump.,BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
cdd09a54-9708-4a4f-8dba-e80ecdd71cb6,Typha angustifolia L.,Rachel Hackett & Hillary Karbowski,BVF8-9,RHHK9,"Population - Clumped, common in area, 1-9 per 1m2 area for 40m2. Seen amongst sedges, Dasiphora fruticosa, and Thelypteris palustris on moist soil.",BVF8,6/25/2012,2012,6,25,42.74425,-83.44847,BVF,US,Michigan,Oakland,Bridge Valley Fen
793f690a-fef1-49b4-b003-861b9f4d9ab2,Eutrochium maculatum (L.) E.E.Lamont,Rachel Hackett & Hillary Karbowski,BVF9-1,RHHK47,"Population - Clumped, not common in area, 2-4 in surrounding area (10m2). Invasive Phragmites dominates the area.",BVF9,6/25/2012,2012,6,25,42.74289,-83.4465,BVF,US,Michigan,Oakland,Bridge Valley Fen
